TransactionID,Amount,Time,UserID,Location,Merchant,Class
16332,101.32,35819,1823,WA,Target,0
16333,137.22,14065,1374,FL,Amazon,0
16334,262.57,10559,1574,CA,Costco,0
16335,104.09,73969,1077,CA,Target,0
16336,351.64,8656,1029,WA,eBay,0
16337,42.26,43210,1351,CA,Walmart,0
16338,43.07,61988,1762,CA,Target,0
16339,78.31,31477,1830,CA,Target,0
16340,48.37,29529,1114,FL,Costco,0
16341,0.14,18262,1876,WA,Target,0
16342,131.59,65087,1331,WA,Target,0
16343,139.32,37649,1504,TX,Costco,0
16344,137.43,53788,1730,TX,Target,0
16345,42.32,51686,1153,CA,Walmart,0
16346,73.88,42865,1732,WA,Amazon,0
16347,44.62,36577,1534,CA,Costco,0
16348,1.62,74299,1368,FL,eBay,0
16349,82.66,64327,1725,WA,eBay,0
16350,13.21,60052,1659,FL,Amazon,0
16351,8.34,36409,1357,FL,Walmart,0
16352,140.85,28080,1301,WA,Target,0
16353,0.96,28195,1719,CA,eBay,0
16354,319.44,66192,1670,TX,Target,0
16355,72.41,15609,1450,CA,Walmart,0
16356,407.55,19535,1916,TX,Costco,0
16357,5.97,4110,1306,NY,Amazon,0
16358,87.59,7207,1678,TX,Walmart,0
16359,42.97,62544,1062,WA,eBay,0
16360,185.46,48637,1836,TX,eBay,0
16361,44.82,33074,1275,NY,Amazon,0
16362,30.18,41664,1510,TX,Costco,0
16363,194.88,74405,1886,CA,Walmart,0
16364,46.94,43872,1534,TX,eBay,0
16365,1.7,12185,1735,WA,eBay,0
16366,49.48,20878,1937,WA,Costco,0
16367,106.28,1396,1712,FL,eBay,0
16368,29.35,3460,1386,CA,eBay,0
16369,56.56,51314,1794,CA,Target,0
16370,5.84,45389,1858,TX,Amazon,0
16371,88.7,7676,1457,TX,Target,0
16372,141.18,37312,1847,WA,eBay,0
16373,53.33,3148,1407,FL,Costco,0
16374,54.51,12272,1726,NY,Amazon,0
16375,9.24,66363,1776,TX,Walmart,0
16376,22.56,2655,1385,CA,Walmart,0
16377,16.8,43105,1389,TX,Costco,0
16378,65.72,55863,1228,FL,Walmart,0
16379,75.34,61045,1226,CA,Target,0
16380,297.48,45517,1326,FL,eBay,1
16381,7.61,74227,1334,CA,Walmart,0
16382,91.6,43638,1276,TX,Target,0
16383,74.76,74789,1229,FL,Amazon,0
16384,72.62,73061,1867,WA,Costco,0
16385,206.48,79089,1726,CA,Amazon,0
16386,23.01,54322,1156,FL,Amazon,0
16387,4.16,4222,1012,FL,Target,0
16388,111.56,51141,1502,NY,Walmart,0
16389,42.34,10716,1196,NY,Target,0
16390,1.77,60644,1622,TX,Walmart,0
16391,28.95,69716,1614,WA,eBay,0
16392,37.01,1382,1102,WA,Costco,0
16393,95.93,62225,1169,FL,eBay,0
16394,18.94,79898,1108,FL,Walmart,0
16395,53.28,64347,1375,FL,Walmart,0
16396,65.87,4167,1125,CA,Amazon,0
16397,61.48,58373,1746,TX,Walmart,0
16398,364.74,81117,1384,TX,Amazon,0
16399,4.66,48721,1147,NY,Amazon,0
16400,301.53,28823,1682,FL,Costco,0
16401,87.21,60972,1000,FL,Walmart,0
16402,158.83,74963,1994,CA,eBay,0
16403,56.28,76358,1551,FL,Target,0
16404,60.48,54534,1748,FL,Amazon,0
16405,211.47,36751,1006,TX,Target,0
16406,226.27,24121,1162,FL,Amazon,0
16407,27.27,71736,1435,CA,eBay,0
16408,22.22,80297,1801,CA,Amazon,0
16409,68.56,22126,1433,WA,Costco,0
16410,230.54,61581,1324,WA,Amazon,0
16411,38.91,26123,1156,NY,Walmart,0
16412,105.56,51036,1113,CA,Costco,0
16413,123.15,78855,1111,CA,Amazon,0
16414,150.81,15590,1986,TX,Amazon,0
16415,82.99,46265,1454,WA,Target,0
16416,51.49,54324,1768,NY,Amazon,0
16417,341.17,67720,1072,TX,Costco,0
16418,94.5,22701,1953,TX,Amazon,0
16419,130.4,72539,1192,WA,Target,0
16420,42.31,41178,1474,TX,eBay,1
16421,110.85,37118,1272,WA,Target,0
16422,29.81,25387,1957,CA,Target,0
16423,28.12,57613,1735,CA,Amazon,0
16424,125.43,46666,1872,WA,eBay,0
16425,73.69,39135,1093,FL,Costco,0
16426,114.97,29554,1718,FL,Costco,0
16427,31.39,42146,1681,NY,Walmart,0
16428,91.31,12988,1667,FL,Target,0
16429,58.69,52119,1755,NY,Target,0
16430,90.87,16456,1514,WA,Walmart,0
16431,34.37,70578,1219,WA,Amazon,0
16432,125.68,29214,1004,WA,Costco,0
16433,163.95,73597,1193,NY,Costco,0
16434,30.1,61405,1053,TX,Walmart,0
16435,35.76,11034,1933,NY,Walmart,0
16436,108.22,877,1975,TX,Walmart,0
16437,118.94,62718,1811,CA,eBay,0
16438,121.77,58100,1208,CA,Target,0
16439,114.79,86213,1587,TX,Costco,0
16440,49.89,9642,1729,TX,Amazon,0
16441,50.23,65143,1952,FL,eBay,0
16442,29.41,50483,1496,TX,Target,0
16443,17.06,65293,1629,TX,eBay,0
16444,117.95,75450,1454,WA,Target,0
16445,9.78,49508,1791,NY,Walmart,0
16446,277.73,579,1079,TX,Amazon,0
16447,175.27,12587,1977,WA,Walmart,0
16448,194.85,66181,1698,TX,Costco,0
16449,237.16,48470,1007,FL,Costco,0
16450,52.53,71799,1090,TX,Costco,0
16451,187.54,15928,1345,TX,Costco,0
16452,17.2,43591,1350,WA,eBay,0
16453,2.19,31901,1209,TX,Amazon,0
16454,153.66,8499,1257,WA,Amazon,0
16455,7.77,233,1040,NY,Costco,0
16456,446.76,17418,1726,WA,Target,0
16457,112.33,59566,1695,NY,Walmart,0
16458,140.02,78466,1303,TX,Costco,0
16459,28.21,15246,1240,NY,Target,0
16460,112.04,38785,1617,CA,Amazon,0
16461,4.42,34503,1533,CA,Walmart,0
16462,181.91,4277,1864,WA,Amazon,0
16463,18.59,66477,1244,FL,Amazon,0
16464,119.52,349,1785,TX,eBay,0
16465,25.42,66941,1590,CA,Walmart,0
16466,7.09,73000,1936,FL,eBay,0
16467,65.68,13508,1834,WA,Costco,0
16468,18.55,67081,1303,NY,Walmart,0
16469,130.73,59095,1889,TX,Target,0
16470,27.12,28957,1534,NY,Amazon,0
16471,41.93,7896,1110,TX,Amazon,0
16472,83.8,83274,1129,CA,eBay,0
16473,33.54,4288,1361,FL,eBay,0
16474,47.48,25744,1259,WA,eBay,0
16475,169.08,21150,1665,TX,Walmart,0
16476,19.75,21091,1530,CA,Amazon,0
16477,8.58,900,1560,WA,Target,0
16478,39.8,46702,1585,TX,Walmart,0
16479,55.23,19725,1213,CA,Amazon,0
16480,78.23,28722,1052,WA,Costco,0
16481,46.59,24078,1901,NY,Costco,0
16482,156.02,82047,1189,FL,eBay,0
16483,4.01,18059,1640,FL,eBay,0
16484,56.52,18161,1490,NY,eBay,0
16485,48.17,70701,1143,FL,Amazon,0
16486,104.29,10687,1759,FL,eBay,0
16487,338.96,82503,1179,TX,Target,0
16488,71.41,8694,1518,CA,Target,0
16489,433.34,39518,1855,NY,Costco,0
16490,35.99,30641,1802,CA,Walmart,0
16491,3.14,58843,1717,FL,Amazon,0
16492,18.11,40728,1067,CA,Walmart,0
16493,50.27,50087,1872,WA,eBay,0
16494,38.03,43551,1654,NY,Amazon,0
16495,10.21,83914,1107,NY,eBay,0
16496,56.68,70692,1184,NY,Walmart,0
16497,41.27,55433,1751,TX,Costco,0
16498,13.08,76387,1150,CA,Target,0
16499,35.11,56561,1722,CA,Target,0
16500,217.54,5364,1589,TX,Target,0
16501,35.96,77008,1474,NY,Amazon,0
16502,125.16,3974,1739,TX,eBay,0
16503,94.69,84424,1758,TX,Target,0
16504,55.72,84066,1892,FL,eBay,0
16505,27.32,24053,1101,NY,Target,0
16506,46.05,40072,1725,WA,Walmart,0
16507,89.68,1210,1138,FL,Costco,0
16508,43.19,41589,1387,NY,eBay,0
16509,24.19,76445,1697,NY,Amazon,0
16510,12.38,38966,1991,NY,Target,0
16511,211.83,26070,1679,CA,Walmart,0
16512,58.04,66643,1488,NY,Target,0
16513,98.14,11246,1057,NY,Costco,0
16514,67.41,19199,1630,WA,Target,0
16515,206.02,39829,1087,NY,Costco,0
16516,79.17,61125,1121,TX,eBay,0
16517,65.54,83955,1993,NY,Costco,0
16518,258.5,169,1243,NY,Walmart,0
16519,127.19,12949,1066,NY,Walmart,0
16520,11.83,47313,1293,CA,eBay,0
16521,19.57,78735,1129,FL,Amazon,0
16522,154.7,60131,1854,CA,Walmart,0
16523,180.7,80012,1039,WA,eBay,0
16524,78.79,41764,1211,WA,eBay,0
16525,80.85,30899,1055,TX,Walmart,0
16526,99.95,47740,1711,TX,eBay,0
16527,57.82,65490,1290,WA,eBay,0
16528,114.01,23281,1816,FL,Target,0
16529,11.48,68570,1618,FL,eBay,0
16530,325.14,13328,1706,WA,Walmart,0
16531,138.69,44047,1351,NY,Walmart,0
16532,99.74,19796,1121,CA,Walmart,0
16533,38.03,70524,1094,CA,Target,0
16534,17.55,72666,1427,NY,Walmart,0
16535,52.65,55251,1798,FL,eBay,0
16536,108.35,791,1636,CA,Costco,0
16537,100.43,12333,1448,CA,Target,0
16538,48.23,36609,1843,TX,Costco,0
16539,95.01,60558,1637,FL,Amazon,0
16540,168.07,68892,1913,WA,Costco,0
16541,2.66,40290,1343,WA,eBay,0
16542,59.9,4925,1547,NY,Target,0
16543,142.11,10764,1957,CA,Walmart,0
16544,79,54226,1924,WA,Walmart,0
16545,105.4,77632,1728,NY,Costco,0
16546,72.71,39468,1918,TX,Costco,0
16547,481.28,2094,1002,FL,Costco,0
16548,5.62,45583,1029,CA,eBay,0
16549,67.54,49021,1976,CA,Walmart,0
16550,9.59,71786,1254,NY,Amazon,0
16551,17.41,15362,1044,CA,eBay,0
16552,48.29,41575,1176,FL,Walmart,0
16553,16.91,46021,1221,WA,Walmart,0
16554,331.56,12185,1624,NY,Walmart,0
16555,293.35,39771,1121,FL,Walmart,0
16556,40.96,81678,1274,CA,Target,0
16557,102.1,35069,1959,WA,Walmart,0
16558,76.3,43190,1900,FL,Costco,0
16559,169.06,70805,1743,WA,Walmart,0
16560,98.74,9764,1311,WA,Amazon,0
16561,0.03,27113,1417,NY,Target,0
16562,144.04,16888,1760,CA,Amazon,0
16563,137.38,14748,1328,TX,Amazon,0
16564,71.28,51013,1102,TX,Amazon,0
16565,233.22,30203,1687,TX,eBay,0
16566,239.08,20715,1747,FL,Walmart,0
16567,74.22,42579,1281,TX,Walmart,0
16568,93.65,2906,1244,CA,Amazon,0
16569,566.13,11808,1132,TX,Walmart,0
16570,35.5,21112,1855,WA,eBay,0
16571,39.25,64945,1670,WA,Walmart,0
16572,20.18,67105,1791,WA,Walmart,0
16573,226.21,65675,1340,TX,Amazon,1
16574,136.45,70219,1021,CA,Target,0
16575,11.17,26419,1613,CA,Target,0
16576,400.45,11156,1149,TX,Walmart,0
16577,131.29,5062,1980,CA,Amazon,0
16578,190.06,53817,1568,TX,Target,0
16579,4.93,27745,1669,CA,Target,0
16580,70.31,34940,1880,NY,Costco,0
16581,119.93,22463,1814,NY,Target,0
16582,78.3,36188,1969,CA,eBay,0
16583,109.86,71813,1706,WA,Costco,0
16584,170.31,34017,1166,NY,Amazon,0
16585,46.89,30244,1988,FL,Costco,0
16586,188.83,2697,1344,TX,Target,1
16587,17.78,14903,1705,FL,Costco,0
16588,31.59,54086,1460,CA,Amazon,0
16589,4.43,36652,1858,CA,Walmart,0
16590,45.32,7254,1924,WA,eBay,0
16591,47.79,69827,1909,NY,Walmart,0
16592,163.61,61631,1259,NY,Amazon,0
16593,105.88,80527,1199,FL,Walmart,0
16594,57.4,45577,1004,NY,eBay,0
16595,105.59,78576,1299,CA,Amazon,0
16596,5.42,59019,1602,WA,Walmart,0
16597,19.88,73740,1535,TX,eBay,0
16598,98.6,20467,1235,FL,Costco,0
16599,102.55,65233,1746,FL,Walmart,0
16600,148.78,372,1737,TX,Costco,0
16601,51.58,79737,1539,CA,Target,0
16602,128.21,71387,1151,FL,Costco,0
16603,115.2,71564,1895,NY,Costco,0
16604,330.75,63615,1245,NY,Target,0
16605,24.22,29445,1004,NY,Amazon,0
16606,80.22,59147,1012,WA,Target,0
16607,92.07,85532,1977,TX,Costco,0
16608,660.61,63769,1566,CA,Amazon,0
16609,22.46,24131,1464,NY,Walmart,0
16610,74.07,22734,1285,NY,eBay,0
16611,42.49,34100,1613,WA,Amazon,0
16612,74.63,14738,1338,NY,Costco,0
16613,26.41,76974,1213,WA,Walmart,0
16614,4.88,48799,1944,TX,Amazon,0
16615,85,47429,1112,FL,eBay,0
16616,40.93,755,1337,NY,Costco,0
16617,20.08,62716,1089,NY,Target,0
16618,39.15,69061,1782,TX,eBay,0
16619,5.05,29884,1758,FL,eBay,0
16620,300.46,1796,1475,WA,eBay,0
16621,87.02,13754,1029,FL,eBay,0
16622,168.61,12161,1539,NY,Walmart,0
16623,55.01,67713,1467,TX,Amazon,1
16624,233.63,67586,1387,CA,eBay,0
16625,66.03,51141,1579,TX,eBay,0
16626,85.32,38577,1356,WA,Costco,0
16627,67.69,54765,1654,WA,Target,0
16628,132.15,24841,1545,NY,Costco,0
16629,83.62,25498,1458,TX,Amazon,0
16630,31.69,77711,1470,CA,Walmart,0
16631,15.73,67229,1866,TX,Target,0
16632,93.17,63914,1938,WA,Costco,0
16633,67.17,51203,1226,TX,Costco,0
16634,10.09,14838,1714,NY,Walmart,0
16635,50.35,61671,1572,WA,Walmart,0
16636,72.31,69703,1190,TX,Target,0
16637,175.38,22615,1001,TX,eBay,0
16638,7.92,53775,1117,NY,Walmart,0
16639,42.85,41845,1307,NY,Costco,0
16640,172.97,38907,1563,TX,Costco,0
16641,104.53,31158,1014,CA,eBay,0
16642,34.24,65043,1423,WA,eBay,0
16643,186.65,85715,1795,TX,Walmart,0
16644,67.98,76883,1478,NY,eBay,0
16645,68.99,53176,1095,WA,Costco,1
16646,375.45,55421,1609,NY,Walmart,0
16647,293.97,33330,1054,WA,Target,0
16648,44.4,48145,1945,TX,Amazon,0
16649,15.15,55244,1277,FL,Walmart,0
16650,39.4,72528,1412,FL,Target,0
16651,3.1,77754,1244,WA,Costco,0
16652,2.1,40564,1839,NY,Walmart,0
16653,50.34,84891,1981,NY,Walmart,0
16654,283.06,49496,1395,NY,Walmart,0
16655,205.07,62469,1470,TX,eBay,0
16656,71.63,2716,1037,WA,eBay,0
16657,83.29,32361,1631,TX,Costco,0
16658,0.6,27254,1769,FL,Target,0
16659,24.27,42632,1139,FL,Walmart,0
16660,2.51,63141,1182,NY,Amazon,0
16661,140.46,21277,1212,NY,Amazon,1
16662,15.74,17503,1125,WA,Amazon,0
16663,203.29,75640,1139,FL,eBay,0
16664,103.09,32235,1620,WA,Costco,0
16665,26.06,76180,1478,FL,Walmart,0
16666,17.16,21687,1520,CA,Costco,0
16667,98.79,48409,1462,WA,eBay,0
16668,231.1,40098,1031,CA,Walmart,0
16669,126.71,33550,1234,TX,Walmart,0
16670,42.85,32864,1072,FL,Costco,0
16671,88.52,8778,1471,CA,Amazon,0
16672,37.22,29783,1647,TX,Amazon,0
16673,706.98,55813,1765,WA,Target,1
16674,138.17,78910,1627,CA,Target,0
16675,95.29,45596,1667,CA,Costco,0
16676,55.04,21295,1951,TX,Walmart,0
16677,96.27,18622,1593,CA,eBay,0
16678,41.8,49081,1618,TX,eBay,0
16679,2.93,25492,1740,FL,Target,0
16680,50.27,19733,1291,FL,Target,0
16681,266.62,12372,1628,FL,eBay,0
16682,98.43,35256,1932,CA,Amazon,0
16683,8.77,52945,1287,CA,Costco,0
16684,216.28,73353,1212,NY,Target,0
16685,31.32,84757,1166,NY,Target,0
16686,27.94,64683,1048,TX,eBay,0
16687,35.25,18225,1220,CA,Amazon,0
16688,86.09,58546,1401,TX,eBay,0
16689,78.68,8064,1790,WA,Target,0
16690,67.61,13986,1288,CA,eBay,0
16691,126.42,41689,1879,WA,Costco,0
16692,38.06,65852,1968,CA,Target,0
16693,152.36,56605,1178,FL,Target,0
16694,19.28,32843,1170,TX,Target,0
16695,152.61,44006,1997,NY,Target,0
16696,109.01,32195,1003,FL,Target,0
16697,114.95,203,1335,NY,Walmart,0
16698,65.69,40663,1194,CA,Walmart,0
16699,109.96,72103,1967,WA,eBay,0
16700,8.32,46814,1463,WA,Walmart,0
16701,190.75,45248,1892,FL,Target,0
16702,5.71,7460,1769,NY,Target,0
16703,16.1,57230,1556,TX,Target,0
16704,85.99,56076,1466,TX,Walmart,0
16705,134.48,54710,1343,TX,Walmart,0
16706,7.93,63788,1207,NY,Amazon,0
16707,253.53,4355,1626,WA,Target,0
16708,363.47,31935,1935,WA,Amazon,0
16709,93.13,2663,1502,FL,Amazon,0
16710,65.63,41391,1129,NY,Amazon,0
16711,135.25,19546,1671,CA,Target,0
16712,39.8,73925,1000,CA,Walmart,0
16713,67.98,38,1785,TX,Target,0
16714,247.87,47812,1486,WA,Walmart,0
16715,311.58,59862,1447,WA,Target,0
16716,261.82,10318,1671,NY,Costco,0
16717,30.44,8920,1776,NY,Costco,0
16718,26.46,61243,1822,FL,Target,0
16719,35.33,53931,1322,NY,Target,0
16720,58.22,84044,1759,FL,Target,0
16721,37.71,79793,1023,TX,Costco,0
16722,46.87,23783,1376,TX,Target,0
16723,96.93,36902,1778,WA,eBay,0
16724,143.77,36539,1155,WA,eBay,0
16725,133.01,80847,1271,WA,eBay,0
16726,168.43,71074,1092,CA,Target,0
16727,3.27,48949,1872,FL,Amazon,0
16728,4.89,68793,1523,TX,Amazon,0
16729,155.77,46543,1749,FL,Walmart,0
16730,76.16,11398,1120,CA,eBay,0
16731,86.31,81580,1451,CA,Costco,0
16732,5.4,14772,1601,TX,eBay,0
16733,29.48,64114,1899,TX,eBay,0
16734,101.71,73436,1586,WA,Walmart,0
16735,196.03,76326,1321,CA,eBay,0
16736,248.87,29011,1030,WA,Amazon,0
16737,69.4,50396,1951,TX,Costco,0
16738,78.85,66193,1433,CA,Amazon,0
16739,179.01,83619,1706,CA,eBay,0
16740,77.14,20840,1600,NY,Target,0
16741,72.74,55220,1609,CA,Costco,1
16742,235.48,27619,1128,WA,Costco,0
16743,156.03,64258,1452,NY,Walmart,0
16744,239.77,80061,1806,CA,Walmart,0
16745,24.62,63900,1435,NY,Costco,0
16746,74.31,45384,1606,CA,Costco,0
16747,184.82,29917,1675,FL,Amazon,0
16748,11.78,71499,1506,WA,eBay,0
16749,158.31,70071,1962,WA,Costco,0
16750,20.21,56425,1741,NY,Target,0
16751,165.09,80116,1651,FL,eBay,0
16752,94.68,44586,1316,NY,Costco,0
16753,21.47,61321,1463,NY,Walmart,0
16754,64.12,64396,1327,TX,Walmart,0
16755,114.54,67512,1906,NY,Walmart,0
16756,100.47,57089,1108,CA,Target,0
16757,55.73,62272,1525,TX,Amazon,0
16758,229.63,47055,1474,TX,eBay,0
16759,73.24,937,1977,NY,Amazon,0
16760,70.5,17673,1949,TX,Amazon,0
16761,6.43,72957,1391,WA,Amazon,0
16762,255.26,48582,1672,TX,Walmart,0
16763,19.49,29500,1643,TX,eBay,0
16764,75.15,57856,1112,CA,Walmart,0
16765,162.74,12953,1285,WA,Amazon,0
16766,24.26,67052,1851,TX,Costco,0
16767,74.94,46340,1605,CA,Target,0
16768,27.53,43042,1346,WA,Target,0
16769,142.58,71706,1600,TX,Amazon,0
16770,83.09,26507,1821,NY,Walmart,1
16771,193.78,2353,1645,TX,eBay,0
16772,224.96,11999,1260,WA,Walmart,0
16773,104.62,76474,1717,TX,eBay,0
16774,129.24,63134,1306,WA,Costco,0
16775,79.68,580,1909,NY,eBay,0
16776,48.52,85249,1033,TX,eBay,0
16777,104.45,73829,1168,WA,Costco,0
16778,238.91,70086,1344,CA,Target,0
16779,53.9,45248,1934,TX,eBay,0
16780,37.75,62249,1145,NY,Costco,0
16781,49.17,65834,1531,CA,eBay,0
16782,57.16,36884,1618,TX,Walmart,0
16783,7.64,16428,1647,WA,Costco,0
16784,69,7647,1537,FL,Amazon,0
16785,68.18,68079,1245,CA,eBay,0
16786,88.78,85779,1340,WA,eBay,0
16787,45.07,70314,1666,CA,Walmart,0
16788,94.96,63153,1927,TX,Walmart,0
16789,210.55,80094,1553,NY,Amazon,0
16790,311.16,53546,1689,NY,Costco,0
16791,87.61,52704,1080,CA,Amazon,0
16792,4.35,80919,1688,FL,Amazon,0
16793,348.14,30033,1704,TX,Target,1
16794,122.37,85075,1190,WA,Amazon,0
16795,40.94,85625,1282,TX,eBay,0
16796,15.92,67737,1757,FL,Amazon,0
16797,15.48,31000,1611,WA,Walmart,0
16798,18.36,72113,1970,FL,Walmart,0
16799,4.66,12629,1488,TX,eBay,0
16800,232.44,61525,1034,TX,Target,0
16801,77.82,36426,1293,CA,Amazon,0
16802,120.38,6922,1805,FL,Costco,0
16803,176.09,69822,1041,NY,Walmart,0
16804,156.8,69472,1169,FL,eBay,0
16805,214.22,61049,1944,FL,Costco,0
16806,341.9,7721,1568,WA,Amazon,0
16807,57.82,40957,1867,WA,Amazon,0
16808,300.25,53159,1565,CA,Amazon,1
16809,128.48,67714,1393,NY,Costco,0
16810,7.33,9747,1187,TX,Amazon,0
16811,114.5,21318,1295,NY,Target,0
16812,116.06,26619,1384,NY,Costco,0
16813,236.3,73640,1887,NY,Walmart,0
16814,46.67,47746,1597,CA,Target,0
16815,87.93,7338,1063,CA,eBay,0
16816,1.23,66704,1080,NY,Amazon,0
16817,40.36,80723,1779,TX,eBay,0
16818,6.43,56500,1184,TX,Walmart,0
16819,73.79,66483,1460,TX,eBay,0
16820,170.07,11323,1344,CA,Walmart,0
16821,23.12,80086,1537,WA,eBay,0
16822,74.96,68163,1237,TX,Walmart,0
16823,22.82,81768,1295,WA,Costco,0
16824,12.86,18919,1877,NY,Costco,0
16825,71.54,18656,1486,TX,eBay,0
16826,8.25,53956,1368,NY,Target,0
16827,88.52,16544,1298,NY,Target,0
16828,3.18,50936,1736,FL,Costco,0
16829,11.28,59288,1839,NY,Amazon,0
16830,79.85,19566,1908,NY,Amazon,0
16831,89.5,14880,1089,CA,Target,0
16832,2.94,52776,1439,NY,eBay,0
16833,85.19,11936,1528,TX,Target,0
16834,182.33,83947,1087,CA,Costco,0
16835,128.13,12198,1023,FL,eBay,0
16836,14.06,8376,1331,FL,Costco,0
16837,89.77,67432,1734,NY,Target,0
16838,111.55,35172,1057,WA,Target,0
16839,3.79,84459,1463,FL,Costco,0
16840,193.34,17116,1188,FL,eBay,0
16841,236.73,63295,1463,FL,eBay,0
16842,190.01,9813,1221,TX,Walmart,0
16843,174.09,51313,1923,WA,Costco,0
16844,136.64,20232,1962,NY,Target,0
16845,100.36,83228,1352,NY,Costco,0
16846,113.52,77920,1050,CA,Costco,0
16847,164.19,33609,1087,TX,Amazon,0
16848,108.62,57499,1221,WA,Walmart,0
16849,39.71,39021,1487,CA,eBay,0
16850,47.15,45108,1859,WA,Amazon,0
16851,227.36,76363,1878,FL,Walmart,0
16852,1.73,85305,1166,WA,Amazon,0
16853,120,4821,1705,CA,Walmart,0
16854,309.62,17797,1972,TX,Walmart,0
16855,122.5,65580,1100,TX,Costco,0
16856,510.14,18070,1713,FL,Walmart,0
16857,116.33,5236,1423,NY,Target,0
16858,3.5,26745,1524,CA,Target,0
16859,175.45,6625,1146,NY,Target,0
16860,33.5,19109,1261,FL,Target,0
16861,59.07,25999,1145,WA,Amazon,0
16862,37.41,40777,1487,WA,eBay,0
16863,31.27,4014,1520,FL,eBay,0
16864,56.46,38548,1080,TX,Walmart,0
16865,47.6,70131,1579,CA,eBay,0
16866,100.33,41033,1821,FL,Amazon,0
16867,167.75,52170,1125,FL,Target,0
16868,35.25,39060,1561,CA,Target,0
16869,24.04,67096,1581,TX,Target,0
16870,109.93,58235,1138,TX,eBay,0
16871,110.96,76860,1950,CA,eBay,0
16872,231.4,25822,1885,NY,Costco,0
16873,1.61,77530,1681,WA,Costco,0
16874,191.76,82392,1601,CA,eBay,0
16875,73.61,34985,1138,TX,Target,0
16876,97.1,25276,1071,NY,eBay,0
16877,9.58,43039,1244,FL,Amazon,0
16878,56.67,81972,1578,FL,Costco,0
16879,25.79,2987,1641,FL,Target,0
16880,29.33,8330,1209,WA,Costco,0
16881,70.14,25973,1193,TX,Walmart,0
16882,167.37,64558,1537,NY,Walmart,0
16883,136.17,18521,1331,TX,Walmart,0
16884,89.4,75811,1510,WA,eBay,0
16885,77.53,48119,1292,WA,Costco,0
16886,55.74,27552,1729,CA,Amazon,0
16887,360.12,37603,1035,TX,Costco,0
16888,82.14,28940,1527,FL,Target,0
16889,29.3,45965,1077,CA,eBay,0
16890,26.15,8377,1833,TX,Costco,0
16891,94.51,68978,1020,CA,eBay,1
16892,73.99,62308,1646,CA,eBay,0
16893,0.77,72938,1244,NY,Amazon,0
16894,177.23,35961,1394,CA,Target,0
16895,121.78,4928,1695,WA,Amazon,0
16896,108.42,9604,1683,FL,Amazon,0
16897,7.13,48029,1053,NY,eBay,0
16898,44.95,13777,1092,CA,eBay,0
16899,273.93,40364,1952,NY,Amazon,0
16900,198.48,52068,1825,FL,Walmart,0
16901,33.62,25591,1292,FL,Walmart,0
16902,17.09,70073,1375,NY,Amazon,0
16903,59.62,61478,1175,TX,eBay,0
16904,43.98,56203,1189,FL,eBay,0
16905,114.64,31905,1757,WA,Target,0
16906,339.43,4261,1806,WA,eBay,0
16907,45.1,34703,1987,CA,Costco,0
16908,6.42,57193,1191,TX,Costco,0
16909,227.9,37306,1615,TX,eBay,0
16910,3.87,69962,1067,CA,Amazon,0
16911,305.26,62432,1323,FL,Costco,0
16912,109.24,1358,1154,NY,eBay,0
16913,284.2,78959,1453,TX,eBay,0
16914,22.27,34537,1225,TX,Costco,0
16915,4.16,27337,1232,FL,eBay,0
16916,66.98,63247,1507,NY,Amazon,0
16917,59.9,46493,1103,WA,Walmart,0
16918,40.27,17576,1465,TX,Costco,0
16919,316.19,35584,1827,FL,Costco,0
16920,172.93,39035,1427,TX,eBay,0
16921,108.35,23409,1751,WA,Amazon,0
16922,17.78,4856,1925,CA,Costco,0
16923,132.55,82962,1992,FL,eBay,0
16924,129.83,41185,1441,NY,eBay,0
16925,55.35,75706,1723,CA,eBay,0
16926,258.74,72291,1125,NY,Target,0
16927,18.27,36745,1634,WA,Target,0
16928,31.11,29712,1035,NY,Amazon,0
16929,6.53,12023,1237,TX,Walmart,0
16930,158.69,62919,1241,WA,Target,0
16931,97.22,540,1132,CA,Amazon,0
16932,37.82,8837,1891,TX,eBay,0
16933,17.89,21185,1226,TX,eBay,0
16934,4.1,64889,1402,WA,Walmart,0
16935,18.24,23406,1395,NY,Costco,0
16936,60.38,61630,1089,NY,Target,0
16937,28.39,49054,1254,CA,Target,0
16938,29.97,50840,1955,WA,eBay,0
16939,208.41,9046,1082,CA,Amazon,0
16940,72.39,52495,1499,FL,Walmart,0
16941,130.66,40579,1650,WA,Walmart,0
16942,3.64,59821,1308,FL,Costco,0
16943,45.44,76668,1531,CA,Costco,0
16944,65.23,34175,1840,FL,Amazon,0
16945,20.63,9012,1083,FL,Amazon,0
16946,12.81,7030,1026,TX,Walmart,0
16947,204.26,73464,1569,TX,eBay,0
16948,280.4,12027,1378,CA,Amazon,0
16949,8.21,71742,1900,CA,Amazon,0
16950,42.93,18565,1329,NY,Costco,0
16951,317.69,29290,1392,FL,Costco,0
16952,8.68,25000,1216,NY,Costco,1
16953,103.18,50703,1844,NY,eBay,0
16954,358.35,33125,1380,WA,Walmart,0
16955,382.69,11638,1636,NY,eBay,0
16956,63.72,83514,1799,NY,Costco,0
16957,17.76,54280,1711,FL,Target,0
16958,22.58,57540,1949,NY,Target,0
16959,220.37,62580,1940,FL,Walmart,0
16960,242.68,9225,1507,FL,Costco,0
16961,93.62,25437,1282,NY,Costco,0
